"ID","median_house_value"
13759,97215.3846153846
13555,97215.3846153846
14509,100007.692307692
13372,97215.3846153846
19129,97215.3846153846
9673,97215.3846153846
13175,97215.3846153846
18174,97215.3846153846
17505,97215.3846153846
11088,97215.3846153846
8018,97215.3846153846
17949,97215.3846153846
6115,97215.3846153846
17778,100007.692307692
12948,97215.3846153846
11367,97215.3846153846
11100,97215.3846153846
3182,96830.7692307692
4981,97215.3846153846
14498,97215.3846153846
16100,97215.3846153846
19970,97215.3846153846
2565,90676.9230769231
6156,97215.3846153846
11942,97215.3846153846
13248,97215.3846153846
17423,97215.3846153846
14180,97215.3846153846
19916,97215.3846153846
3259,97330.7692307692
2144,89376.9230769231
7715,97215.3846153846
1822,89753.8461538462
2406,96830.7692307692
9253,97215.3846153846
7191,97215.3846153846
4825,97638.4615384615
14200,97215.3846153846
11564,97215.3846153846
4312,96830.7692307692
20150,100507.692307692
45,83325
11824,97215.3846153846
12734,97215.3846153846
14588,97215.3846153846
4511,90676.9230769231
18238,97215.3846153846
15591,97215.3846153846
5915,97215.3846153846
7558,97215.3846153846
16012,97215.3846153846
4196,97215.3846153846
3500,97215.3846153846
16302,97215.3846153846
14433,97215.3846153846
11268,97215.3846153846
7088,97215.3846153846
20214,97215.3846153846
9619,97215.3846153846
3084,96830.7692307692
11860,97215.3846153846
13622,97215.3846153846
7113,97215.3846153846
2156,90676.9230769231
9757,97215.3846153846
5383,100007.692307692
19668,97215.3846153846
10030,97215.3846153846
12787,97215.3846153846
17716,97215.3846153846
3975,97215.3846153846
14399,97215.3846153846
1300,90292.3076923077
1193,87215.3846153846
19845,97215.3846153846
9275,97215.3846153846
10166,100007.692307692
16984,97215.3846153846
2038,96830.7692307692
4827,96830.7692307692
4177,97215.3846153846
6017,97215.3846153846
296,82523.0769230769
9745,112653.846153846
4513,90676.9230769231
12641,97215.3846153846
5496,97215.3846153846
13686,97215.3846153846
10600,97215.3846153846
5177,97215.3846153846
9315,100007.692307692
14837,97215.3846153846
10786,97215.3846153846
7748,97215.3846153846
20392,97215.3846153846
6574,97215.3846153846
13316,97215.3846153846
16406,97215.3846153846
17868,97215.3846153846
4069,97215.3846153846
16361,100007.692307692
5465,97215.3846153846
13540,97215.3846153846
9054,100007.692307692
17180,100507.692307692
245,78315.3846153846
13538,97215.3846153846
3457,97215.3846153846
5161,96830.7692307692
19767,97215.3846153846
293,76507.6923076923
3081,97215.3846153846
808,90676.9230769231
11872,97215.3846153846
9671,97215.3846153846
7820,97215.3846153846
9062,97215.3846153846
15387,97215.3846153846
19559,97215.3846153846
940,90015.3846153846
9968,97215.3846153846
9023,100007.692307692
17360,97215.3846153846
11954,100007.692307692
13408,97215.3846153846
3986,97215.3846153846
11180,97215.3846153846
15196,97215.3846153846
4264,93469.2307692308
1270,96830.7692307692
11507,97215.3846153846
2134,90676.9230769231
6816,97215.3846153846
3245,90676.9230769231
1384,96830.7692307692
10812,97215.3846153846
14558,100507.692307692
11965,97215.3846153846
18322,97215.3846153846
8262,100007.692307692
15551,97215.3846153846
17959,97215.3846153846
5271,92507.6923076923
13240,97215.3846153846
1000,94492.3076923077
10709,97215.3846153846
2031,88292.3076923077
6463,97215.3846153846
10990,100007.692307692
17721,97215.3846153846
19555,97215.3846153846
16554,100507.692307692
3722,96830.7692307692
4294,90292.3076923077
379,74784.6153846154
11728,97215.3846153846
2628,96830.7692307692
8033,97215.3846153846
6561,97215.3846153846
17668,97215.3846153846
9496,97215.3846153846
11379,97215.3846153846
1350,96830.7692307692
3706,90676.9230769231
11568,97215.3846153846
1367,86938.4615384615
1765,90676.9230769231
15646,100507.692307692
5224,97215.3846153846
10121,97215.3846153846
9571,97215.3846153846
1927,96830.7692307692
5043,90676.9230769231
11855,97215.3846153846
8420,97215.3846153846
7293,97215.3846153846
2318,96830.7692307692
4888,90676.9230769231
1849,89753.8461538462
14321,97215.3846153846
17917,97215.3846153846
8662,100007.692307692
2153,90292.3076923077
16975,97215.3846153846
10052,97215.3846153846
14553,97215.3846153846
10284,97215.3846153846
2843,90676.9230769231
9959,97215.3846153846
18940,100507.692307692
4239,90676.9230769231
2887,96830.7692307692
20163,97215.3846153846
20264,97215.3846153846
16431,97215.3846153846
19072,97215.3846153846
473,72869.2307692308
16300,97215.3846153846
7607,97215.3846153846
16903,97215.3846153846
13154,97215.3846153846
1369,89753.8461538462
9394,97215.3846153846
3894,89530.7692307692
10184,97215.3846153846
1886,89869.2307692308
3750,90676.9230769231
7751,97215.3846153846
8241,97215.3846153846
10629,97215.3846153846
185,73630.7692307692
1852,96830.7692307692
19412,97215.3846153846
14035,97215.3846153846
14137,97215.3846153846
2517,96830.7692307692
3826,97215.3846153846
13938,97215.3846153846
17941,97215.3846153846
692,90015.3846153846
12728,97215.3846153846
17215,97215.3846153846
287,74146.1538461538
4982,90676.9230769231
1508,94938.4615384615
3746,97215.3846153846
14805,97215.3846153846
4678,92407.6923076923
19231,97215.3846153846
16658,97215.3846153846
2016,90292.3076923077
17068,97215.3846153846
8407,97215.3846153846
6094,97215.3846153846
3453,89530.7692307692
4171,93469.2307692308
20183,97215.3846153846
13605,97215.3846153846
14336,97215.3846153846
11267,97215.3846153846
10814,97215.3846153846
3764,90676.9230769231
1141,96830.7692307692
15754,97215.3846153846
4404,97215.3846153846
17640,97215.3846153846
1550,96830.7692307692
400,77046.1538461538
604,88161.5384615385
694,89207.6923076923
5617,96830.7692307692
4266,96830.7692307692
6849,97215.3846153846
1448,89753.8461538462
8453,97215.3846153846
3627,97215.3846153846
10887,97215.3846153846
15964,97215.3846153846
10552,97215.3846153846
10616,97215.3846153846
5073,90676.9230769231
19400,97215.3846153846
7492,97215.3846153846
2408,96830.7692307692
4506,90676.9230769231
12355,100007.692307692
15898,97215.3846153846
4829,90676.9230769231
6105,97215.3846153846
16040,97215.3846153846
2821,90292.3076923077
9223,97215.3846153846
14382,97215.3846153846
3417,97215.3846153846
6658,97215.3846153846
7530,97215.3846153846
6719,97215.3846153846
8733,97215.3846153846
14624,97215.3846153846
7638,100007.692307692
2553,89869.2307692308
4181,90676.9230769231
12938,97215.3846153846
7480,97215.3846153846
9791,97215.3846153846
10111,97215.3846153846
14548,97215.3846153846
14052,97215.3846153846
9472,97215.3846153846
8721,97215.3846153846
8513,97215.3846153846
11932,97215.3846153846
11796,97215.3846153846
19188,97215.3846153846
6935,97215.3846153846
3831,97215.3846153846
9929,97215.3846153846
16071,97215.3846153846
2745,96830.7692307692
9937,97215.3846153846
9313,97215.3846153846
12194,100007.692307692
8154,97215.3846153846
11091,97215.3846153846
16916,97215.3846153846
12102,100007.692307692
5855,90676.9230769231
12837,97215.3846153846
8288,97215.3846153846
17184,97215.3846153846
14357,100007.692307692
12966,97215.3846153846
10347,97215.3846153846
471,75376.9230769231
18651,97215.3846153846
13620,97215.3846153846
9989,97215.3846153846
2805,96830.7692307692
531,76038.4615384615
10418,97215.3846153846
20623,97215.3846153846
3241,96830.7692307692
16653,97215.3846153846
6190,97215.3846153846
20008,97215.3846153846
10744,97215.3846153846
275,105753.846153846
7110,97215.3846153846
19391,97215.3846153846
14640,97215.3846153846
7527,97215.3846153846
10614,97215.3846153846
14347,97215.3846153846
14505,97215.3846153846
18385,100507.692307692
2172,88915.3846153846
18590,97215.3846153846
8369,97215.3846153846
3134,97215.3846153846
18621,97215.3846153846
19600,97215.3846153846
9572,97215.3846153846
2652,89753.8461538462
13956,97215.3846153846
3310,97215.3846153846
19097,97215.3846153846
10976,97215.3846153846
4750,90676.9230769231
4940,97215.3846153846
14082,97215.3846153846
14582,97215.3846153846
13006,97215.3846153846
5773,96830.7692307692
4816,97215.3846153846
20135,97215.3846153846
18666,97215.3846153846
2236,96830.7692307692
18510,97215.3846153846
3472,91746.1538461538
15409,97215.3846153846
17173,97215.3846153846
7767,97215.3846153846
19603,97215.3846153846
11777,97215.3846153846
4116,96830.7692307692
2201,95153.8461538462
14700,97215.3846153846
10580,97215.3846153846
19663,97215.3846153846
19085,97215.3846153846
8408,97215.3846153846
17483,97215.3846153846
17084,97215.3846153846
12322,97215.3846153846
6702,97215.3846153846
11844,97215.3846153846
17105,97215.3846153846
8739,97215.3846153846
14534,97215.3846153846
16949,97215.3846153846
6528,97215.3846153846
11092,97215.3846153846
5149,97215.3846153846
7631,100007.692307692
10572,100007.692307692
15436,97215.3846153846
5435,97215.3846153846
16335,97215.3846153846
17076,97215.3846153846
10217,97215.3846153846
9567,97215.3846153846
20251,97215.3846153846
5787,100007.692307692
349,75761.5384615385
19831,97215.3846153846
6195,97215.3846153846
6596,97215.3846153846
8508,97215.3846153846
16249,97215.3846153846
2264,90676.9230769231
18358,97215.3846153846
11985,97215.3846153846
8726,97215.3846153846
19007,100507.692307692
11385,97215.3846153846
19723,97215.3846153846
3018,96830.7692307692
13551,97215.3846153846
8657,97215.3846153846
4737,90676.9230769231
10571,100007.692307692
3629,90676.9230769231
6042,96830.7692307692
18796,97215.3846153846
2194,89753.8461538462
4245,92407.6923076923
8883,97215.3846153846
611,84938.4615384615
9252,97215.3846153846
4921,97215.3846153846
6621,97215.3846153846
6220,97215.3846153846
11751,97215.3846153846
12678,100007.692307692
6746,97215.3846153846
13462,97215.3846153846
7170,97215.3846153846
19961,97215.3846153846
17162,97215.3846153846
6014,97215.3846153846
773,89753.8461538462
12658,97215.3846153846
20579,97215.3846153846
2229,95153.8461538462
5,135428.571428571
9409,97215.3846153846
4902,90676.9230769231
13298,97215.3846153846
19265,97215.3846153846
1072,89246.1538461538
15925,97215.3846153846
20628,97215.3846153846
2783,96830.7692307692
4260,93469.2307692308
1246,89869.2307692308
11970,97215.3846153846
18235,100507.692307692
9357,97215.3846153846
14456,97215.3846153846
266,91430.7692307692
8285,97215.3846153846
3937,96830.7692307692
1893,97215.3846153846
17919,97215.3846153846
14726,97215.3846153846
5636,96830.7692307692
1031,85500
7060,97215.3846153846
17916,97215.3846153846
20564,100007.692307692
7993,97215.3846153846
5090,97215.3846153846
636,84661.5384615385
19217,97215.3846153846
6279,97215.3846153846
12972,97215.3846153846
6788,97215.3846153846
4546,90676.9230769231
10236,97215.3846153846
1146,89207.6923076923
6111,97215.3846153846
9517,100007.692307692
7597,97215.3846153846
6753,97215.3846153846
12904,97215.3846153846
6741,97215.3846153846
4367,90676.9230769231
1178,87215.3846153846
3192,97215.3846153846
15276,97215.3846153846
9938,97215.3846153846
14815,97215.3846153846
12479,97215.3846153846
1853,96030.7692307692
13610,97215.3846153846
7951,97215.3846153846
16853,97215.3846153846
3237,96830.7692307692
8676,97215.3846153846
6866,97215.3846153846
20182,97215.3846153846
10784,97215.3846153846
15278,97215.3846153846
20232,97215.3846153846
359,90015.3846153846
10378,97215.3846153846
3149,96830.7692307692
19471,97215.3846153846
19974,97215.3846153846
11515,97215.3846153846
18421,97215.3846153846
12327,97215.3846153846
16927,97215.3846153846
7586,97215.3846153846
9439,97215.3846153846
20565,97215.3846153846
3806,89530.7692307692
14780,100007.692307692
9801,97215.3846153846
19995,97215.3846153846
6754,97215.3846153846
14049,97215.3846153846
1233,85776.9230769231
5582,97215.3846153846
10489,97215.3846153846
6979,97215.3846153846
12289,97215.3846153846
20533,97215.3846153846
19808,97215.3846153846
11700,97215.3846153846
19543,97215.3846153846
14146,97215.3846153846
6050,97215.3846153846
15357,100507.692307692
7755,97215.3846153846
9910,97215.3846153846
15107,97215.3846153846
2716,96830.7692307692
14842,97215.3846153846
10880,97215.3846153846
12000,97215.3846153846
12900,97215.3846153846
3420,96830.7692307692
16204,97215.3846153846
2602,96830.7692307692
16523,97215.3846153846
4665,90676.9230769231
10252,97215.3846153846
15234,97215.3846153846
4361,97215.3846153846
6289,97215.3846153846
14256,97215.3846153846
14213,100507.692307692
1068,82646.1538461538
1377,90676.9230769231
14775,97215.3846153846
17571,97215.3846153846
18464,97215.3846153846
19012,97215.3846153846
5170,97215.3846153846
20226,100507.692307692
17234,97215.3846153846
11545,97215.3846153846
11555,97215.3846153846
13216,97215.3846153846
15432,97215.3846153846
3148,88915.3846153846
6673,97215.3846153846
18913,100007.692307692
14519,97215.3846153846
6646,97215.3846153846
16058,97215.3846153846
14894,100007.692307692
19784,100507.692307692
17736,97215.3846153846
18874,97215.3846153846
2379,90292.3076923077
16768,97215.3846153846
5093,97215.3846153846
13532,97215.3846153846
7379,97215.3846153846
8028,97215.3846153846
10817,97215.3846153846
13607,97215.3846153846
215,69161.5384615385
17192,97215.3846153846
17313,97215.3846153846
13946,100507.692307692
5397,97215.3846153846
13243,97215.3846153846
9353,97215.3846153846
5833,97215.3846153846
4401,90676.9230769231
20370,97215.3846153846
17457,97215.3846153846
10274,97215.3846153846
649,96084.6153846154
8439,97215.3846153846
4873,90676.9230769231
1572,90676.9230769231
13458,97215.3846153846
16771,97215.3846153846
7306,97215.3846153846
7028,97215.3846153846
18642,97215.3846153846
849,93853.8461538462
13553,97215.3846153846
18378,100507.692307692
17283,97215.3846153846
12826,97215.3846153846
626,84661.5384615385
9904,97215.3846153846
11645,97215.3846153846
6275,97215.3846153846
5175,97215.3846153846
11976,97215.3846153846
20440,97215.3846153846
14812,97215.3846153846
14152,97215.3846153846
14492,97215.3846153846
9161,100007.692307692
10246,97215.3846153846
13172,97215.3846153846
10671,97215.3846153846
1991,87215.3846153846
10448,97215.3846153846
20115,97215.3846153846
14953,97215.3846153846
11618,97215.3846153846
9460,97215.3846153846
18183,97215.3846153846
19283,97215.3846153846
15712,97215.3846153846
17725,97215.3846153846
6510,97215.3846153846
16814,100507.692307692
1399,90676.9230769231
17996,97215.3846153846
17203,97215.3846153846
6817,97215.3846153846
9271,100007.692307692
6543,97215.3846153846
3402,97638.4615384615
3815,91746.1538461538
11893,97215.3846153846
15314,97215.3846153846
16980,97215.3846153846
1970,95915.3846153846
19461,97215.3846153846
12098,100007.692307692
4838,90676.9230769231
5728,97215.3846153846
4341,96830.7692307692
20301,100507.692307692
9495,97215.3846153846
18657,97215.3846153846
6328,97215.3846153846
932,89869.2307692308
445,73615.3846153846
8800,100507.692307692
12742,97215.3846153846
4348,92507.6923076923
13559,97215.3846153846
8582,97215.3846153846
17242,97215.3846153846
7725,97215.3846153846
18276,97215.3846153846
243,74353.8461538462
9373,97215.3846153846
7603,97215.3846153846
16186,97215.3846153846
8586,97215.3846153846
19503,97215.3846153846
17877,100507.692307692
9050,96830.7692307692
16587,97215.3846153846
9866,100007.692307692
17307,97215.3846153846
1604,89646.1538461538
10666,97215.3846153846
6799,97215.3846153846
10715,97215.3846153846
20496,97215.3846153846
10892,97215.3846153846
4830,96830.7692307692
11430,97215.3846153846
18997,97215.3846153846
13632,97215.3846153846
18746,100007.692307692
20538,97215.3846153846
1400,100307.692307692
17011,100507.692307692
19612,97215.3846153846
13889,97215.3846153846
4413,90676.9230769231
11183,97215.3846153846
3150,88915.3846153846
5184,97215.3846153846
13745,100007.692307692
8967,97215.3846153846
165,102307.692307692
17556,97215.3846153846
15659,100507.692307692
2862,96830.7692307692
5963,97215.3846153846
11240,97215.3846153846
14840,97215.3846153846
16030,97215.3846153846
3974,96830.7692307692
1130,89207.6923076923
9973,97215.3846153846
9467,97215.3846153846
1134,96830.7692307692
19569,97215.3846153846
11017,97215.3846153846
11203,97215.3846153846
13988,97215.3846153846
15532,97215.3846153846
8525,97215.3846153846
10435,97215.3846153846
4563,97330.7692307692
16274,97215.3846153846
1835,90676.9230769231
16016,97215.3846153846
494,98169.2307692308
5115,90676.9230769231
17925,100507.692307692
19486,97215.3846153846
2247,88569.2307692308
15059,97215.3846153846
9031,97215.3846153846
10391,97215.3846153846
628,89246.1538461538
5568,96830.7692307692
13126,97215.3846153846
14160,97215.3846153846
14072,97215.3846153846
1731,90015.3846153846
3383,97215.3846153846
15390,97215.3846153846
3958,96830.7692307692
5454,97215.3846153846
6676,90676.9230769231
15022,100007.692307692
17379,97215.3846153846
19026,97215.3846153846
17831,97215.3846153846
4573,97215.3846153846
2911,90676.9230769231
4721,97215.3846153846
10743,97215.3846153846
567,85615.3846153846
7698,97215.3846153846
13155,97215.3846153846
13603,97215.3846153846
11658,97215.3846153846
19128,97215.3846153846
15622,97215.3846153846
16189,97215.3846153846
2872,90676.9230769231
7539,97215.3846153846
19799,97215.3846153846
15386,97215.3846153846
8655,97215.3846153846
3588,90676.9230769231
6246,97215.3846153846
16463,100507.692307692
11599,97215.3846153846
5584,97215.3846153846
6442,97215.3846153846
15042,97215.3846153846
3926,97215.3846153846
572,106407.692307692
5121,90676.9230769231
5446,91746.1538461538
8755,97215.3846153846
12120,92507.6923076923
10528,97215.3846153846
12034,97215.3846153846
14031,97215.3846153846
14611,97215.3846153846
11321,97215.3846153846
4973,93469.2307692308
17929,97215.3846153846
7912,97215.3846153846
20144,97215.3846153846
3252,97330.7692307692
15087,97215.3846153846
3782,90676.9230769231
4797,90676.9230769231
14255,97215.3846153846
7497,97215.3846153846
3000,101369.230769231
8700,97215.3846153846
12540,97215.3846153846
11622,97215.3846153846
13869,97215.3846153846
11281,97215.3846153846
7515,97215.3846153846
9857,100007.692307692
9544,97215.3846153846
7611,97215.3846153846
5153,97215.3846153846
16875,97215.3846153846
8863,97215.3846153846
10387,100007.692307692
8600,97215.3846153846
18623,97215.3846153846
11797,97215.3846153846
3127,97330.7692307692
3890,97215.3846153846
19966,97215.3846153846
10117,97215.3846153846
643,86938.4615384615
11286,97215.3846153846
15604,100507.692307692
17792,97215.3846153846
3161,97215.3846153846
13803,97215.3846153846
11394,97215.3846153846
14856,100507.692307692
20415,100007.692307692
13498,97215.3846153846
10241,97215.3846153846
14762,100007.692307692
18794,97215.3846153846
16178,97215.3846153846
10075,97215.3846153846
9070,97215.3846153846
18221,97215.3846153846
14337,97215.3846153846
5508,97215.3846153846
11798,97215.3846153846
13642,97215.3846153846
11846,97215.3846153846
14075,97215.3846153846
10364,97215.3846153846
3449,90676.9230769231
4136,90676.9230769231
3769,97215.3846153846
8548,97215.3846153846
7400,97215.3846153846
7965,97215.3846153846
16259,97215.3846153846
17382,97215.3846153846
19632,97215.3846153846
16435,97215.3846153846
14335,97215.3846153846
2080,89753.8461538462
10110,97215.3846153846
20619,97215.3846153846
12113,97215.3846153846
9747,97215.3846153846
9058,97215.3846153846
15138,100507.692307692
16570,100507.692307692
20261,97215.3846153846
14081,97215.3846153846
19242,100507.692307692
19825,97215.3846153846
1250,84015.3846153846
14328,97215.3846153846
2112,90676.9230769231
467,78292.3076923077
18707,97215.3846153846
15721,97215.3846153846
5917,97215.3846153846
4300,90292.3076923077
10370,97215.3846153846
17677,100007.692307692
14517,100007.692307692
2507,96830.7692307692
18511,97215.3846153846
967,95153.8461538462
2281,96830.7692307692
20015,97215.3846153846
18580,97215.3846153846
15577,100007.692307692
2941,97215.3846153846
5923,97215.3846153846
3829,97215.3846153846
6484,97215.3846153846
15823,97215.3846153846
5882,97215.3846153846
16486,100507.692307692
16267,97215.3846153846
2225,97215.3846153846
17018,97215.3846153846
12964,100507.692307692
13115,100507.692307692
19807,97215.3846153846
5402,97215.3846153846
1595,90676.9230769231
12893,97215.3846153846
10193,97215.3846153846
7228,97215.3846153846
15251,97215.3846153846
11718,97215.3846153846
12093,97215.3846153846
9665,97215.3846153846
11841,97215.3846153846
12177,97215.3846153846
19623,97215.3846153846
5097,97215.3846153846
8904,97215.3846153846
2183,90676.9230769231
7122,97215.3846153846
8378,97215.3846153846
9184,100015.384615385
10543,97215.3846153846
2115,90292.3076923077
6244,97215.3846153846
10646,97215.3846153846
16893,97215.3846153846
11090,97215.3846153846
6524,97215.3846153846
17251,97215.3846153846
13203,97215.3846153846
8362,97215.3846153846
8572,97215.3846153846
1039,96830.7692307692
5154,90676.9230769231
2078,90676.9230769231
13448,100007.692307692
14862,97215.3846153846
1167,86384.6153846154
19,108442.857142857
1535,90676.9230769231
19696,97215.3846153846
14985,97215.3846153846
10163,97215.3846153846
19378,97215.3846153846
16687,97215.3846153846
15887,100007.692307692
5025,90676.9230769231
1311,84938.4615384615
9182,100007.692307692
11506,97215.3846153846
14375,97215.3846153846
2890,90676.9230769231
823,89207.6923076923
14979,97215.3846153846
14510,97215.3846153846
15348,100007.692307692
1586,85623.0769230769
13960,100007.692307692
6022,97215.3846153846
1345,89492.3076923077
10737,97215.3846153846
14461,97215.3846153846
19551,97215.3846153846
1227,96830.7692307692
11801,97215.3846153846
5427,97215.3846153846
6160,97215.3846153846
1798,90676.9230769231
331,76653.8461538462
12636,97215.3846153846
8039,97215.3846153846
16214,97215.3846153846
13775,97215.3846153846
11606,97215.3846153846
16311,97215.3846153846
11637,97215.3846153846
5871,90676.9230769231
14380,100507.692307692
19628,97215.3846153846
9835,97215.3846153846
19039,97215.3846153846
2270,90292.3076923077
16455,97215.3846153846
4836,97215.3846153846
4801,90676.9230769231
839,93238.4615384615
13307,97215.3846153846
1413,89753.8461538462
6347,97215.3846153846
7813,97215.3846153846
2986,90676.9230769231
17358,97215.3846153846
8158,97215.3846153846
17131,97215.3846153846
1967,96830.7692307692
5376,97215.3846153846
725,90015.3846153846
1870,96830.7692307692
13932,97215.3846153846
5816,92507.6923076923
3573,97215.3846153846
7068,97215.3846153846
11605,97215.3846153846
20011,97215.3846153846
7793,97215.3846153846
11816,97215.3846153846
10944,97215.3846153846
2171,93853.8461538462
3285,97215.3846153846
8454,97215.3846153846
4922,97215.3846153846
19797,97215.3846153846
9326,97215.3846153846
14339,97215.3846153846
1051,88569.2307692308
9317,97215.3846153846
13747,97215.3846153846
12444,97215.3846153846
6461,97215.3846153846
7295,97215.3846153846
11636,97215.3846153846
16755,97215.3846153846
15720,97215.3846153846
4007,97215.3846153846
12965,97215.3846153846
13271,97215.3846153846
1423,90676.9230769231
7474,97215.3846153846
4799,90676.9230769231
15892,97215.3846153846
19667,97215.3846153846
11415,97215.3846153846
18293,97215.3846153846
601,83923.0769230769
9035,97215.3846153846
19068,97215.3846153846
17727,97215.3846153846
17256,97215.3846153846
18437,97215.3846153846
3542,97215.3846153846
2237,88915.3846153846
10285,97215.3846153846
13806,97215.3846153846
13253,97215.3846153846
